"Tiempo (s) Run #1,""Voltaje (V) Run #1"",""Tiempo (s) Run #2"",""Voltaje (V) Run #2"",""Tiempo (s) Run #3"",""Voltaje (V) Run #3"",""Tiempo (s) Run #4"",""Voltaje (V) Run #4"""
,,2803.900,-0.002,,,,
,,2804.000,-0.003,,,,
,,2804.100,-0.004,,,,
,,2804.200,-0.004,,,,
,,2804.300,-0.004,,,,
,,2804.400,-0.004,,,,
,,2804.500,-0.005,,,,
,,2804.600,-0.004,,,,
,,2804.700,-0.006,,,,
,,2804.800,-0.006,,,,
,,2804.900,-0.004,,,,
,,2805.000,-0.005,,,,
,,2805.100,-0.005,,,,
,,2805.200,-0.006,,,,
,,2805.300,-0.005,,,,
,,2805.400,-0.007,,,,
,,2805.500,-0.006,,,,
,,2805.600,-0.007,,,,
,,2805.700,-0.007,,,,
,,2805.800,-0.006,,,,
,,2805.900,-0.007,,,,
,,2806.000,-0.007,,,,
,,2806.100,-0.007,,,,
,,2806.200,-0.006,,,,
,,2806.300,-0.007,,,,
,,2806.400,-0.008,,,,
,,2806.500,-0.008,,,,
,,2806.600,-0.007,,,,
,,2806.700,-0.008,,,,
,,2806.800,-0.007,,,,
,,2806.900,-0.008,,,,
,,2807.000,-0.008,,,,
,,2807.100,-0.009,,,,
,,2807.200,-0.008,,,,
,,2807.300,-0.009,,,,
,,2807.400,-0.009,,,,
,,2807.500,-0.009,,,,
,,2807.600,-0.009,,,,
,,2807.700,-0.009,,,,
,,2807.800,-0.009,,,,
,,2807.900,-0.009,,,,
,,2808.000,-0.009,,,,
,,2808.100,-0.009,,,,
,,2808.200,-0.009,,,,
,,2808.300,-0.009,,,,
,,2808.400,-0.009,,,,
,,2808.500,-0.009,,,,
,,2808.600,-0.010,,,,
,,2808.700,-0.009,,,,
,,2808.800,-0.010,,,,
,,2808.900,-0.010,,,,
,,2809.000,-0.010,,,,
,,2809.100,-0.010,,,,
,,2809.200,-0.010,,,,
,,2809.300,-0.010,,,,
,,2809.400,-0.010,,,,
,,2809.500,-0.010,,,,
,,2809.600,-0.010,,,,
,,2809.700,-0.010,,,,
,,2809.800,-0.010,,,,
,,2809.900,-0.010,,,,
,,2810.000,-0.010,,,,
,,2810.100,-0.010,,,,
,,2810.200,-0.010,,,,
,,2810.300,-0.010,,,,
,,2810.400,-0.010,,,,
,,2810.500,-0.010,,,,
,,2810.600,-0.010,,,,
,,2810.700,-0.010,,,,
,,2810.800,-0.010,,,,
,,2810.900,-0.010,,,,
,,2811.000,-0.010,,,,
,,2811.100,-0.010,,,,
,,2811.200,-0.010,,,,
,,2811.300,-0.010,,,,
,,2811.400,-0.010,,,,
,,2811.500,-0.010,,,,
,,2811.600,-0.010,,,,
,,2811.700,-0.010,,,,
,,2811.800,-0.010,,,,
,,2811.900,-0.010,,,,
,,2812.000,-0.010,,,,
,,2812.100,-0.010,,,,
,,2812.200,-0.010,,,,
,,2812.300,-0.010,,,,
,,2812.400,-0.010,,,,
,,2812.500,-0.010,,,,
,,2812.600,-0.010,,,,
,,2812.700,-0.010,,,,
,,2812.800,-0.011,,,,
,,2812.900,-0.010,,,,
,,2813.000,-0.010,,,,
,,2813.100,-0.010,,,,
,,2813.200,-0.010,,,,
,,2813.300,-0.010,,,,
,,2813.400,-0.012,,,,
,,2813.500,-0.010,,,,
,,2813.600,-0.010,,,,
,,2813.700,-0.011,,,,
,,2813.800,-0.012,,,,
,,2813.900,-0.012,,,,
,,2814.000,-0.010,,,,
,,2814.100,-0.010,,,,
,,2814.200,-0.012,,,,
,,2814.300,-0.010,,,,
,,2814.400,-0.012,,,,
,,2814.500,-0.010,,,,
,,2814.600,-0.011,,,,
,,2814.700,-0.011,,,,
,,2814.800,-0.010,,,,
,,2814.900,-0.012,,,,
,,2815.000,-0.012,,,,
,,2815.100,-0.011,,,,
,,2815.200,-0.011,,,,
,,2815.300,-0.012,,,,
,,2815.400,-0.012,,,,
,,2815.500,-0.012,,,,
,,2815.600,-0.012,,,,
,,2815.700,-0.012,,,,
,,2815.800,-0.013,,,,
,,2815.900,-0.013,,,,
,,2816.000,-0.012,,,,
,,2816.100,-0.013,,,,
,,2816.200,-0.013,,,,
,,2816.300,-0.013,,,,
,,2816.400,-0.013,,,,
,,2816.500,-0.013,,,,
,,2816.600,-0.012,,,,
,,2816.700,-0.013,,,,
,,2816.800,-0.012,,,,
,,2816.900,-0.013,,,,
,,2817.000,-0.012,,,,
,,2817.100,-0.013,,,,
,,2817.200,-0.013,,,,
,,2817.300,-0.012,,,,
,,2817.400,-0.012,,,,
,,2817.500,-0.015,,,,
,,2817.600,-0.013,,,,
,,2817.700,-0.014,,,,
,,2817.800,-0.012,,,,
,,2817.900,-0.013,,,,
,,2818.000,-0.015,,,,
,,2818.100,-0.014,,,,
,,2818.200,-0.013,,,,
,,2818.300,-0.014,,,,
,,2818.400,-0.013,,,,
,,2818.500,-0.015,,,,
,,2818.600,-0.014,,,,
,,2818.700,-0.014,,,,
,,2818.800,-0.013,,,,
,,2818.900,-0.013,,,,
,,2819.000,-0.015,,,,
,,2819.100,-0.014,,,,
,,2819.200,-0.015,,,,
,,2819.300,-0.015,,,,
,,2819.400,-0.015,,,,
,,2819.500,-0.014,,,,
,,2819.600,-0.014,,,,
,,2819.700,-0.014,,,,
,,2819.800,-0.014,,,,
,,2819.900,-0.014,,,,
,,2820.000,-0.015,,,,
,,2820.100,-0.015,,,,
,,2820.200,-0.015,,,,
,,2820.300,-0.014,,,,
,,2820.400,-0.014,,,,
,,2820.500,-0.015,,,,
,,2820.600,-0.015,,,,
,,2820.700,-0.015,,,,
,,2820.800,-0.015,,,,
,,2820.900,-0.015,,,,
,,2821.000,-0.015,,,,
,,2821.100,-0.015,,,,
,,2821.200,-0.015,,,,
,,2821.300,-0.014,,,,
,,2821.400,-0.015,,,,
,,2821.500,-0.015,,,,
,,2821.600,-0.015,,,,
,,2821.700,-0.015,,,,
,,2821.800,-0.015,,,,
,,2821.900,-0.015,,,,
,,2822.000,-0.015,,,,
,,2822.100,-0.015,,,,
,,2822.200,-0.014,,,,
,,2822.300,-0.015,,,,
,,2822.400,-0.015,,,,
,,2822.500,-0.015,,,,
,,2822.600,-0.015,,,,
,,2822.700,-0.015,,,,
,,2822.800,-0.015,,,,
,,2822.900,-0.015,,,,
,,2823.000,-0.015,,,,
,,2823.100,-0.015,,,,
,,2823.200,-0.015,,,,
,,2823.300,-0.015,,,,
,,2823.400,-0.015,,,,
,,2823.500,-0.015,,,,
,,2823.600,-0.015,,,,
,,2823.700,-0.015,,,,
,,2823.800,-0.015,,,,
,,2823.900,-0.015,,,,
,,2824.000,-0.016,,,,
,,2824.100,-0.015,,,,
,,2824.200,-0.015,,,,
,,2824.300,-0.015,,,,
,,2824.400,-0.015,,,,
,,2824.500,-0.015,,,,
,,2824.600,-0.015,,,,
,,2824.700,-0.015,,,,
,,2824.800,-0.015,,,,
,,2824.900,-0.015,,,,
,,2825.000,-0.015,,,,
,,2825.100,-0.015,,,,
,,2825.200,-0.015,,,,
,,2825.300,-0.015,,,,
,,2825.400,-0.015,,,,
,,2825.500,-0.015,,,,
,,2825.600,-0.015,,,,
,,2825.700,-0.015,,,,
,,2825.800,-0.015,,,,
,,2825.900,-0.015,,,,
,,2826.000,-0.015,,,,
,,2826.100,-0.015,,,,
,,2826.200,-0.015,,,,
,,2826.300,-0.015,,,,
,,2826.400,-0.015,,,,
,,2826.500,-0.015,,,,
,,2826.600,-0.015,,,,
,,2826.700,-0.015,,,,
,,2826.800,-0.015,,,,
,,2826.900,-0.015,,,,
,,2827.000,-0.015,,,,
,,2827.100,-0.015,,,,
,,2827.200,-0.015,,,,
,,2827.300,-0.015,,,,
,,2827.400,-0.015,,,,
,,2827.500,-0.015,,,,
,,2827.600,-0.015,,,,
,,2827.700,-0.016,,,,
,,2827.800,-0.015,,,,
,,2827.900,-0.015,,,,
,,2828.000,-0.015,,,,
,,2828.100,-0.015,,,,
,,2828.200,-0.015,,,,
,,2828.300,-0.015,,,,
,,2828.400,-0.015,,,,
,,2828.500,-0.015,,,,
,,2828.600,-0.015,,,,
,,2828.700,-0.015,,,,
,,2828.800,-0.015,,,,
,,2828.900,-0.015,,,,
,,2829.000,-0.015,,,,
,,2829.100,-0.015,,,,
,,2829.200,-0.015,,,,
,,2829.300,-0.015,,,,
,,2829.400,-0.015,,,,
,,2829.500,-0.015,,,,
,,2829.600,-0.015,,,,
,,2829.700,-0.015,,,,
,,2829.800,-0.015,,,,
,,2829.900,-0.015,,,,
,,2830.000,-0.015,,,,
,,2830.100,-0.015,,,,
,,2830.200,-0.015,,,,
,,2830.300,-0.015,,,,
,,2830.400,-0.015,,,,
,,2830.500,-0.015,,,,
,,2830.600,-0.015,,,,
,,2830.700,-0.015,,,,
,,2830.800,-0.015,,,,
,,2830.900,-0.016,,,,
,,2831.000,-0.015,,,,
,,2831.100,-0.015,,,,
,,2831.200,-0.015,,,,
,,2831.300,-0.016,,,,
,,2831.400,-0.015,,,,
,,2831.500,-0.015,,,,
,,2831.600,-0.015,,,,
,,2831.700,-0.015,,,,
,,2831.800,-0.015,,,,
,,2831.900,-0.015,,,,
,,2832.000,-0.015,,,,
,,2832.100,-0.016,,,,
,,2832.200,-0.015,,,,
,,2832.300,-0.016,,,,
,,2832.400,-0.015,,,,
,,2832.500,-0.015,,,,
,,2832.600,-0.015,,,,
,,2832.700,-0.015,,,,
,,2832.800,-0.016,,,,
,,2832.900,-0.015,,,,
,,2833.000,-0.015,,,,
,,2833.100,-0.016,,,,
,,2833.200,-0.015,,,,
,,2833.300,-0.016,,,,
,,2833.400,-0.015,,,,
,,2833.500,-0.015,,,,
,,2833.600,-0.016,,,,
,,2833.700,-0.016,,,,
,,2833.800,-0.016,,,,
,,2833.900,-0.016,,,,
,,2834.000,-0.016,,,,
,,2834.100,-0.015,,,,
,,2834.200,-0.016,,,,
,,2834.300,-0.015,,,,
,,2834.400,-0.016,,,,
,,2834.500,-0.016,,,,
,,2834.600,-0.015,,,,
,,2834.700,-0.015,,,,
,,2834.800,-0.016,,,,
,,2834.900,-0.015,,,,
,,2835.000,-0.016,,,,
,,2835.100,-0.016,,,,
,,2835.200,-0.016,,,,
,,2835.300,-0.016,,,,
,,2835.400,-0.015,,,,
,,2835.500,-0.015,,,,
,,2835.600,-0.016,,,,
,,2835.700,-0.017,,,,
,,2835.800,-0.017,,,,
,,2835.900,-0.015,,,,
,,2836.000,-0.015,,,,
,,2836.100,-0.017,,,,
,,2836.200,-0.016,,,,
,,2836.300,-0.016,,,,
,,2836.400,-0.016,,,,
,,2836.500,-0.015,,,,
,,2836.600,-0.016,,,,
,,2836.700,-0.016,,,,
,,2836.800,-0.016,,,,
,,2836.900,-0.016,,,,
,,2837.000,-0.016,,,,
,,2837.100,-0.016,,,,
,,2837.200,-0.016,,,,
,,2837.300,-0.016,,,,
,,2837.400,-0.016,,,,
,,2837.500,-0.015,,,,
,,2837.600,-0.015,,,,
,,2837.700,-0.016,,,,
,,2837.800,-0.017,,,,
,,2837.900,-0.015,,,,
,,2838.000,-0.017,,,,
,,2838.100,-0.016,,,,
,,2838.200,-0.016,,,,
,,2838.300,-0.016,,,,
,,2838.400,-0.016,,,,
,,2838.500,-0.017,,,,
,,2838.600,-0.016,,,,
,,2838.700,-0.017,,,,
,,2838.800,-0.016,,,,
,,2838.900,-0.016,,,,
,,2839.000,-0.016,,,,
,,2839.100,-0.016,,,,
,,2839.200,-0.015,,,,
,,2839.300,-0.015,,,,
,,2839.400,-0.017,,,,
,,2839.500,-0.016,,,,
,,2839.600,-0.016,,,,
,,2839.700,-0.016,,,,
,,2839.800,-0.015,,,,
,,2839.900,-0.016,,,,
,,2840.000,-0.015,,,,
,,2840.100,-0.016,,,,
,,2840.200,-0.015,,,,
,,2840.300,-0.015,,,,
,,2840.400,-0.016,,,,
,,2840.500,-0.015,,,,
,,2840.600,-0.015,,,,
,,2840.700,-0.016,,,,
,,2840.800,-0.015,,,,
,,2840.900,-0.015,,,,
,,2841.000,-0.015,,,,
,,2841.100,-0.016,,,,
,,2841.200,-0.015,,,,
,,2841.300,-0.015,,,,
,,2841.400,-0.015,,,,
,,2841.500,-0.015,,,,
,,2841.600,-0.015,,,,
,,2841.700,-0.015,,,,
,,2841.800,-0.015,,,,
,,2841.900,-0.015,,,,
,,2842.000,-0.015,,,,
,,2842.100,-0.015,,,,
,,2842.200,-0.015,,,,
,,2842.300,-0.015,,,,
,,2842.400,-0.015,,,,
,,2842.500,-0.015,,,,
,,2842.600,-0.015,,,,
,,2842.700,-0.016,,,,
,,2842.800,-0.015,,,,
,,2842.900,-0.015,,,,
,,2843.000,-0.015,,,,
,,2843.100,-0.015,,,,
,,2843.200,-0.015,,,,
,,2843.300,-0.015,,,,
,,2843.400,-0.015,,,,
,,2843.500,-0.015,,,,
,,2843.600,-0.015,,,,
,,2843.700,-0.015,,,,
,,2843.800,-0.015,,,,
,,2843.900,-0.015,,,,
,,2844.000,-0.015,,,,
,,2844.100,-0.015,,,,
,,2844.200,-0.015,,,,
,,2844.300,-0.015,,,,
,,2844.400,-0.015,,,,
,,2844.500,-0.015,,,,
,,2844.600,-0.015,,,,
,,2844.700,-0.015,,,,
,,2844.800,-0.015,,,,
,,2844.900,-0.015,,,,
,,2845.000,-0.015,,,,
,,2845.100,-0.015,,,,
,,2845.200,-0.015,,,,
,,2845.300,-0.015,,,,
,,2845.400,-0.015,,,,
,,2845.500,-0.015,,,,
,,2845.600,-0.015,,,,
,,2845.700,-0.015,,,,
,,2845.800,-0.015,,,,
,,2845.900,-0.015,,,,
,,2846.000,-0.015,,,,
,,2846.100,-0.015,,,,
,,2846.200,-0.015,,,,
,,2846.300,-0.015,,,,
,,2846.400,-0.015,,,,
,,2846.500,-0.015,,,,
,,2846.600,-0.015,,,,
,,2846.700,-0.015,,,,
,,2846.800,-0.015,,,,
,,2846.900,-0.015,,,,
,,2847.000,-0.015,,,,
,,2847.100,-0.015,,,,
,,2847.200,-0.015,,,,
,,2847.300,-0.015,,,,
,,2847.400,-0.015,,,,
,,2847.500,-0.015,,,,
,,2847.600,-0.015,,,,
,,2847.700,-0.015,,,,
,,2847.800,-0.015,,,,
,,2847.900,-0.015,,,,
,,2848.000,-0.015,,,,
,,2848.100,-0.014,,,,
,,2848.200,-0.015,,,,
,,2848.300,-0.015,,,,
,,2848.400,-0.015,,,,
,,2848.500,-0.015,,,,
,,2848.600,-0.015,,,,
,,2848.700,-0.014,,,,
,,2848.800,-0.015,,,,
,,2848.900,-0.015,,,,
,,2849.000,-0.015,,,,
,,2849.100,-0.015,,,,
,,2849.200,-0.015,,,,
,,2849.300,-0.015,,,,
,,2849.400,-0.015,,,,
,,2849.500,-0.015,,,,
,,2849.600,-0.015,,,,
,,2849.700,-0.015,,,,
,,2849.800,-0.014,,,,
,,2849.900,-0.014,,,,
,,2850.000,-0.015,,,,
,,2850.100,-0.014,,,,
,,2850.200,-0.015,,,,
,,2850.300,-0.014,,,,
,,2850.400,-0.014,,,,
,,2850.500,-0.015,,,,
,,2850.600,-0.014,,,,
,,2850.700,-0.015,,,,
,,2850.800,-0.013,,,,
,,2850.900,-0.015,,,,
,,2851.000,-0.015,,,,
,,2851.100,-0.015,,,,
,,2851.200,-0.014,,,,
,,2851.300,-0.015,,,,
,,2851.400,-0.015,,,,
,,2851.500,-0.013,,,,
,,2851.600,-0.015,,,,
,,2851.700,-0.013,,,,
,,2851.800,-0.013,,,,
,,2851.900,-0.015,,,,
,,2852.000,-0.015,,,,
,,2852.100,-0.014,,,,
,,2852.200,-0.014,,,,
,,2852.300,-0.014,,,,
,,2852.400,-0.013,,,,
,,2852.500,-0.015,,,,
,,2852.600,-0.014,,,,
,,2852.700,-0.014,,,,
,,2852.800,-0.013,,,,
,,2852.900,-0.013,,,,
,,2853.000,-0.013,,,,
,,2853.100,-0.012,,,,
,,2853.200,-0.013,,,,
,,2853.300,-0.015,,,,
,,2853.400,-0.013,,,,
,,2853.500,-0.013,,,,
,,2853.600,-0.013,,,,
,,2853.700,-0.013,,,,
,,2853.800,-0.013,,,,
,,2853.900,-0.013,,,,
,,2854.000,-0.013,,,,
,,2854.100,-0.013,,,,
,,2854.200,-0.014,,,,
,,2854.300,-0.012,,,,
,,2854.400,-0.013,,,,
,,2854.500,-0.013,,,,
,,2854.600,-0.013,,,,
,,2854.700,-0.013,,,,
,,2854.800,-0.014,,,,
,,2854.900,-0.012,,,,
,,2855.000,-0.013,,,,
,,2855.100,-0.012,,,,
,,2855.200,-0.012,,,,
,,2855.300,-0.013,,,,
,,2855.400,-0.012,,,,
,,2855.500,-0.013,,,,
,,2855.600,-0.012,,,,
,,2855.700,-0.012,,,,
,,2855.800,-0.012,,,,
,,2855.900,-0.012,,,,
,,2856.000,-0.013,,,,
,,2856.100,-0.012,,,,
,,2856.200,-0.012,,,,
,,2856.300,-0.012,,,,
,,2856.400,-0.012,,,,
,,2856.500,-0.012,,,,
,,2856.600,-0.012,,,,
,,2856.700,-0.012,,,,
,,2856.800,-0.010,,,,
,,2856.900,-0.012,,,,
,,2857.000,-0.012,,,,
,,2857.100,-0.011,,,,
,,2857.200,-0.012,,,,
,,2857.300,-0.012,,,,
,,2857.400,-0.010,,,,
,,2857.500,-0.012,,,,
,,2857.600,-0.010,,,,
,,2857.700,-0.010,,,,
,,2857.800,-0.010,,,,
,,2857.900,-0.011,,,,
,,2858.000,-0.010,,,,
,,2858.100,-0.010,,,,
,,2858.200,-0.010,,,,
,,2858.300,-0.010,,,,
,,2858.400,-0.011,,,,
,,2858.500,-0.012,,,,
,,2858.600,-0.011,,,,
,,2858.700,-0.010,,,,
,,2858.800,-0.011,,,,
,,2858.900,-0.010,,,,
,,2859.000,-0.010,,,,
,,2859.100,-0.010,,,,
,,2859.200,-0.010,,,,
,,2859.300,-0.010,,,,
,,2859.400,-0.010,,,,
,,2859.500,-0.010,,,,
,,2859.600,-0.010,,,,
,,2859.700,-0.010,,,,
,,2859.800,-0.010,,,,
,,2859.900,-0.012,,,,
,,2860.000,-0.010,,,,
,,2860.100,-0.010,,,,
,,2860.200,-0.010,,,,
,,2860.300,-0.011,,,,
,,2860.400,-0.010,,,,
,,2860.500,-0.010,,,,
,,2860.600,-0.010,,,,
,,2860.700,-0.010,,,,
,,2860.800,-0.010,,,,
,,2860.900,-0.010,,,,
,,2861.000,-0.010,,,,
,,2861.100,-0.010,,,,
,,2861.200,-0.010,,,,
,,2861.300,-0.010,,,,
,,2861.400,-0.010,,,,
,,2861.500,-0.010,,,,
,,2861.600,-0.010,,,,
,,2861.700,-0.010,,,,
,,2861.800,-0.010,,,,
,,2861.900,-0.010,,,,
,,2862.000,-0.010,,,,
,,2862.100,-0.010,,,,
,,2862.200,-0.010,,,,
,,2862.300,-0.010,,,,
,,2862.400,-0.010,,,,
,,2862.500,-0.010,,,,
,,2862.600,-0.010,,,,
,,2862.700,-0.010,,,,
,,2862.800,-0.010,,,,
,,2862.900,-0.010,,,,
,,2863.000,-0.010,,,,
,,2863.100,-0.010,,,,
,,2863.200,-0.010,,,,
,,2863.300,-0.010,,,,
,,2863.400,-0.010,,,,
,,2863.500,-0.010,,,,
,,2863.600,-0.010,,,,
,,2863.700,-0.010,,,,
,,2863.800,-0.010,,,,
,,2863.900,-0.009,,,,
,,2864.000,-0.010,,,,
,,2864.100,-0.009,,,,
,,2864.200,-0.010,,,,
,,2864.300,-0.010,,,,
,,2864.400,-0.009,,,,
,,2864.500,-0.010,,,,
,,2864.600,-0.010,,,,
,,2864.700,-0.010,,,,
,,2864.800,-0.010,,,,
,,2864.900,-0.010,,,,
,,2865.000,-0.010,,,,
,,2865.100,-0.009,,,,
,,2865.200,-0.010,,,,
,,2865.300,-0.010,,,,
,,2865.400,-0.010,,,,
,,2865.500,-0.010,,,,
,,2865.600,-0.010,,,,
,,2865.700,-0.010,,,,
,,2865.800,-0.010,,,,
,,2865.900,-0.010,,,,
,,2866.000,-0.010,,,,
,,2866.100,-0.009,,,,
,,2866.200,-0.009,,,,
,,2866.300,-0.009,,,,
,,2866.400,-0.009,,,,
,,2866.500,-0.009,,,,
,,2866.600,-0.009,,,,
,,2866.700,-0.009,,,,
,,2866.800,-0.010,,,,
,,2866.900,-0.009,,,,
,,2867.000,-0.010,,,,
,,2867.100,-0.010,,,,
,,2867.200,-0.010,,,,
,,2867.300,-0.009,,,,
,,2867.400,-0.009,,,,
,,2867.500,-0.010,,,,
,,2867.600,-0.009,,,,
,,2867.700,-0.010,,,,
,,2867.800,-0.010,,,,
,,2867.900,-0.010,,,,
,,2868.000,-0.010,,,,
,,2868.100,-0.009,,,,
,,2868.200,-0.009,,,,
,,2868.300,-0.009,,,,
,,2868.400,-0.010,,,,
,,2868.500,-0.009,,,,
,,2868.600,-0.010,,,,
,,2868.700,-0.010,,,,
,,2868.800,-0.010,,,,
,,2868.900,-0.010,,,,
,,2869.000,-0.009,,,,
,,2869.100,-0.010,,,,
,,2869.200,-0.009,,,,
,,2869.300,-0.009,,,,
,,2869.400,-0.010,,,,
,,2869.500,-0.010,,,,
,,2869.600,-0.010,,,,
,,2869.700,-0.009,,,,
,,2869.800,-0.010,,,,
,,2869.900,-0.010,,,,
,,2870.000,-0.009,,,,
,,2870.100,-0.009,,,,
,,2870.200,-0.009,,,,
,,2870.300,-0.010,,,,
,,2870.400,-0.009,,,,
,,2870.500,-0.009,,,,
,,2870.600,-0.010,,,,
,,2870.700,-0.010,,,,
,,2870.800,-0.009,,,,
,,2870.900,-0.010,,,,
,,2871.000,-0.009,,,,
,,2871.100,-0.009,,,,
,,2871.200,-0.009,,,,
,,2871.300,-0.009,,,,
,,2871.400,-0.009,,,,
,,2871.500,-0.009,,,,
,,2871.600,-0.008,,,,
,,2871.700,-0.009,,,,
,,2871.800,-0.008,,,,
,,2871.900,-0.009,,,,
,,2872.000,-0.009,,,,
,,2872.100,-0.009,,,,
,,2872.200,-0.009,,,,
,,2872.300,-0.009,,,,
,,2872.400,-0.009,,,,
,,2872.500,-0.009,,,,
,,2872.600,-0.009,,,,
,,2872.700,-0.009,,,,
,,2872.800,-0.009,,,,
,,2872.900,-0.008,,,,
,,2873.000,-0.007,,,,
,,2873.100,-0.009,,,,
,,2873.200,-0.009,,,,
,,2873.300,-0.007,,,,
,,2873.400,-0.009,,,,
,,2873.500,-0.009,,,,
,,2873.600,-0.007,,,,
,,2873.700,-0.008,,,,
,,2873.800,-0.006,,,,
,,2873.900,-0.009,,,,
,,2874.000,-0.009,,,,
,,2874.100,-0.007,,,,
,,2874.200,-0.007,,,,
,,2874.300,-0.007,,,,
,,2874.400,-0.007,,,,
,,2874.500,-0.007,,,,
,,2874.600,-0.008,,,,
,,2874.700,-0.007,,,,
,,2874.800,-0.007,,,,
,,2874.900,-0.005,,,,
,,2875.000,-0.007,,,,
,,2875.100,-0.006,,,,
,,2875.200,-0.006,,,,
,,2875.300,-0.005,,,,
,,2875.400,-0.005,,,,
,,2875.500,-0.005,,,,
,,2875.600,-0.005,,,,
,,2875.700,-0.004,,,,
,,2875.800,-0.004,,,,
,,2875.900,-0.003,,,,
,,2876.000,-0.003,,,,
,,2876.100,-0.001,,,,
,,2876.200,-0.002,,,,
,,2876.300,-6.104E-4,,,,
,,2876.400,-0.001,,,,
,,2876.500,-0.001,,,,
,,2876.600,-0.002,,,,
,,2876.700,0.000,,,,
,,2876.800,0.000,,,,
,,2876.900,-6.104E-4,,,,
,,2877.000,0.000,,,,
,,2877.100,0.000,,,,
,,2877.200,0.000,,,,
,,2877.300,0.000,,,,
,,2877.400,0.000,,,,
,,2877.500,0.000,,,,
,,2877.600,0.000,,,,
,,2877.700,0.000,,,,
,,2877.800,0.000,,,,
,,2877.900,0.000,,,,
,,2878.000,0.000,,,,
,,2878.100,0.000,,,,
,,2878.200,0.000,,,,
,,2878.300,0.000,,,,
,,2878.400,0.000,,,,
,,2878.500,0.000,,,,
,,2878.600,0.000,,,,
,,2878.700,0.000,,,,
,,2878.800,0.000,,,,
,,2878.900,0.000,,,,
,,2879.000,0.000,,,,
,,2879.100,0.000,,,,
,,2879.200,0.000,,,,
,,2879.300,0.000,,,,
,,2879.400,0.000,,,,
,,2879.500,0.000,,,,
,,2879.600,6.104E-4,,,,
,,2879.700,0.000,,,,
,,2879.800,0.000,,,,
,,2879.900,0.000,,,,
,,2880.000,0.001,,,,
,,2880.100,6.104E-4,,,,
,,2880.200,6.104E-4,,,,
,,2880.300,6.104E-4,,,,
,,2880.400,6.104E-4,,,,
,,2880.500,6.104E-4,,,,
,,2880.600,0.001,,,,
,,2880.700,0.001,,,,
,,2880.800,0.002,,,,
,,2880.900,0.001,,,,
,,2881.000,0.002,,,,
,,2881.100,0.002,,,,
,,2881.200,0.002,,,,
,,2881.300,0.002,,,,
,,2881.400,0.002,,,,
,,2881.500,0.002,,,,
,,2881.600,0.003,,,,
,,2881.700,0.002,,,,
,,2881.800,0.002,,,,
,,2881.900,0.004,,,,
,,2882.000,0.002,,,,
,,2882.100,0.002,,,,
,,2882.200,0.002,,,,
,,2882.300,0.004,,,,
,,2882.400,0.002,,,,
,,2882.500,0.002,,,,
,,2882.600,0.004,,,,
,,2882.700,0.003,,,,
,,2882.800,0.003,,,,
,,2882.900,0.004,,,,
,,2883.000,0.003,,,,
,,2883.100,0.004,,,,
,,2883.200,0.004,,,,
,,2883.300,0.004,,,,
,,2883.400,0.004,,,,
,,2883.500,0.004,,,,
,,2883.600,0.004,,,,
,,2883.700,0.004,,,,
,,2883.800,0.004,,,,
,,2883.900,0.004,,,,
,,2884.000,0.004,,,,
,,2884.100,0.002,,,,
,,2884.200,0.004,,,,
,,2884.300,0.004,,,,
,,2884.400,0.005,,,,
,,2884.500,0.004,,,,
,,2884.600,0.004,,,,
,,2884.700,0.005,,,,
,,2884.800,0.004,,,,
,,2884.900,0.004,,,,
,,2885.000,0.004,,,,
,,2885.100,0.004,,,,
,,2885.200,0.004,,,,
,,2885.300,0.005,,,,
,,2885.400,0.005,,,,
,,2885.500,0.004,,,,
,,2885.600,0.004,,,,
,,2885.700,0.005,,,,
,,2885.800,0.005,,,,
,,2885.900,0.005,,,,
,,2886.000,0.005,,,,
,,2886.100,0.004,,,,
,,2886.200,0.005,,,,
,,2886.300,0.005,,,,
,,2886.400,0.004,,,,
,,2886.500,0.005,,,,
,,2886.600,0.004,,,,
,,2886.700,0.004,,,,
,,2886.800,0.004,,,,
,,2886.900,0.005,,,,
,,2887.000,0.004,,,,
,,2887.100,0.004,,,,
,,2887.200,0.003,,,,
,,2887.300,0.005,,,,
,,2887.400,0.004,,,,
,,2887.500,0.005,,,,
,,2887.600,0.004,,,,
,,2887.700,0.005,,,,
,,2887.800,0.004,,,,
,,2887.900,0.004,,,,
,,2888.000,0.004,,,,
,,2888.100,0.004,,,,
,,2888.200,0.004,,,,
,,2888.300,0.004,,,,
,,2888.400,0.004,,,,
,,2888.500,0.004,,,,
,,2888.600,0.004,,,,
,,2888.700,0.004,,,,
,,2888.800,0.004,,,,
,,2888.900,0.004,,,,
,,2889.000,0.004,,,,
,,2889.100,0.005,,,,
,,2889.200,0.004,,,,
,,2889.300,0.004,,,,
,,2889.400,0.004,,,,
,,2889.500,0.005,,,,
,,2889.600,0.004,,,,
,,2889.700,0.003,,,,
,,2889.800,0.005,,,,
,,2889.900,0.004,,,,
,,2890.000,0.002,,,,
,,2890.100,0.004,,,,
,,2890.200,0.004,,,,
,,2890.300,0.003,,,,
,,2890.400,0.004,,,,
,,2890.500,0.002,,,,
,,2890.600,0.004,,,,
,,2890.700,0.003,,,,
,,2890.800,0.004,,,,
,,2890.900,0.004,,,,
,,2891.000,0.003,,,,
,,2891.100,0.004,,,,
,,2891.200,0.003,,,,
,,2891.300,0.002,,,,
